state,county,1000+ Corn Growers,1000+ Hogs,1000+ Rice Growers,1000+ Wheat Growers,Corn Acres,Farms with Grain Storage,Rice Acres,Wheat Acres
ILLINOIS,SANGAMON,0,0,0,0,222397,243,0,1578
OKLAHOMA,CLEVELAND,0,0,0,0,0,23,0,1577
ALABAMA,ELMORE,0,0,0,0,3817,10,0,1570
LOUISIANA,NATCHITOCHES,0,0,0,0,15492,16,0,1565
INDIANA,NEWTON,0,5,0,0,82748,103,0,1559
INDIANA,JASPER,0,0,0,0,144248,168,0,1555
VIRGINIA,KING AND QUEEN,0,0,0,0,12284,11,0,1552
GEORGIA,WEBSTER,0,0,0,0,8003,10,0,1552
ARKANSAS,CONWAY,0,0,0,0,2349,17,0,1551
WISCONSIN,JUNEAU,0,0,0,0,35912,84,0,1550
ILLINOIS,FORD,0,0,0,0,121820,178,0,1539
KANSAS,SHAWNEE,0,0,0,0,29492,37,0,1534
INDIANA,STEUBEN,0,0,0,0,33726,56,0,1520
MARYLAND,HOWARD,0,0,0,0,5364,15,0,1516
TEXAS,HALL,0,0,0,0,0,2,0,1502
GEORGIA,PULASKI,0,0,0,0,845,3,0,1500
GEORGIA,MADISON,0,0,0,0,19,11,0,1498
NORTH CAROLINA,CASWELL,0,0,0,0,505,32,0,1496
ARKANSAS,LAWRENCE,0,0,0,0,7284,99,76825,1493
MISSISSIPPI,TUNICA,0,0,0,0,10192,26,22288,1490
KENTUCKY,LINCOLN,0,0,0,0,8275,99,0,1488
SOUTH CAROLINA,SPARTANBURG,0,0,0,0,1080,20,0,1487
WISCONSIN,WAUSHARA,0,0,0,0,32577,84,0,1482
TEXAS,MASON,0,0,0,0,0,9,0,1476
MICHIGAN,GRAND TRAVERSE,0,4,0,0,4631,46,0,1466
MISSOURI,NODAWAY,0,0,0,0,95029,380,0,1459
GEORGIA,PUTNAM,0,0,0,0,1029,3,0,1453
NORTH CAROLINA,ALEXANDER,0,0,0,0,1583,17,0,1446
MARYLAND,ANNE ARUNDEL,0,0,0,0,5405,19,0,1446
INDIANA,DAVIESS,0,0,0,0,73869,286,0,1442
MISSOURI,PUTNAM,0,14,0,0,17454,79,0,1423
WISCONSIN,BAYFIELD,0,0,0,0,2361,38,0,1422
KANSAS,LEAVENWORTH,0,0,0,0,19400,97,0,1420
SOUTH DAKOTA,HANSON,0,0,0,0,78514,177,0,1413
MISSOURI,LEWIS,0,1,0,0,67460,166,0,1410
ILLINOIS,BOONE,0,0,0,0,58957,97,0,1396
LOUISIANA,SAINT LANDRY,0,0,0,0,7269,61,25294,1396
NEBRASKA,SALINE,0,0,0,0,123245,269,0,1386
OREGON,DESCHUTES,0,0,0,0,0,2,0,1383
ILLINOIS,LEE,0,0,0,0,203808,309,0,1382
INDIANA,CLINTON,0,0,0,0,96556,195,0,1381
NEBRASKA,PHELPS,0,0,0,0,151263,183,0,1379
NEW YORK,MADISON,0,0,0,0,17514,88,0,1378
NORTH CAROLINA,FORSYTH,0,0,0,0,1677,28,0,1376
ARKANSAS,ARKANSAS,0,0,0,0,60131,85,85528,1374
GEORGIA,EARLY,0,0,0,0,7705,68,0,1370
OKLAHOMA,CHOCTAW,0,0,0,0,0,21,0,1366
GEORGIA,THOMAS,0,0,0,0,5471,47,0,1365
LOUISIANA,BEAUREGARD,0,0,0,0,455,14,577,1363
MINNESOTA,LYON,0,0,0,0,180786,455,0,1363
VIRGINIA,LOUDOUN,0,0,0,0,4032,26,0,1359
TEXAS,HEMPHILL,0,0,0,0,0,17,0,1358
ARKANSAS,FRANKLIN,0,0,0,0,0,6,0,1350
ARKANSAS,HEMPSTEAD,0,3,0,0,105,3,0,1350
ARKANSAS,YELL,0,2,0,0,5666,12,0,1346
PENNSYLVANIA,TIOGA,0,7,0,0,12255,75,0,1345
NEW MEXICO,EDDY,0,0,0,0,0,5,0,1341
PENNSYLVANIA,INDIANA,0,0,0,0,22085,193,0,1328
OKLAHOMA,ROGERS,0,0,0,0,348,50,0,1328
INDIANA,WASHINGTON,0,3,0,0,44784,168,0,1327
ILLINOIS,CUMBERLAND,0,7,0,0,53996,173,0,1324
COLORADO,RIO GRANDE,0,0,0,0,0,84,0,1323
TEXAS,ATASCOSA,0,0,0,0,1931,31,0,1319
IOWA,DAVIS,0,0,0,0,37265,217,0,1319
MINNESOTA,SIBLEY,0,19,0,0,177256,497,0,1312
MISSISSIPPI,LEE,0,0,0,0,2877,20,0,1310
SOUTH DAKOTA,MCCOOK,0,0,0,0,115264,241,0,1309
MINNESOTA,KOOCHICHING,0,0,0,0,440,38,0,1308
VIRGINIA,WYTHE,0,0,0,0,5215,24,0,1305
TEXAS,REEVES,0,0,0,0,0,5,0,1303
NORTH CAROLINA,LEE,0,0,0,0,2103,19,0,1300
VIRGINIA,NEW KENT,0,0,0,0,4663,10,0,1300
MISSISSIPPI,NOXUBEE,0,2,0,0,37704,108,0,1300
VIRGINIA,MADISON,0,0,0,0,6929,32,0,1296
VIRGINIA,CAMPBELL,0,0,0,0,572,45,0,1293
MISSOURI,ADAIR,0,0,0,0,14241,122,0,1291
VIRGINIA,SURRY,0,2,0,0,7701,31,0,1287
NEBRASKA,PIERCE,0,0,0,0,96696,330,0,1282
VIRGINIA,SHENANDOAH,0,0,0,0,11069,70,0,1280
KENTUCKY,GRAYSON,0,0,0,0,13589,69,0,1273
PENNSYLVANIA,MIFFLIN,0,6,0,0,10706,129,0,1273
MISSISSIPPI,TATE,0,0,0,0,6334,24,540,1270
PENNSYLVANIA,BRADFORD,0,3,0,0,20573,88,0,1256
OREGON,CLACKAMAS,0,0,0,0,0,46,0,1252
MISSOURI,SULLIVAN,0,7,0,0,14942,108,0,1246
KENTUCKY,GREEN,0,0,0,0,17238,78,0,1238
MINNESOTA,WADENA,0,0,0,0,19535,134,0,1230
INDIANA,FULTON,0,7,0,0,80967,176,0,1226
ILLINOIS,MENARD,0,1,0,0,63442,96,0,1222
ILLINOIS,FULTON,0,6,0,0,132062,279,0,1212
MICHIGAN,BERRIEN,0,0,0,0,44894,132,0,1206
NEVADA,PERSHING,0,0,0,0,0,4,0,1201
TEXAS,COLORADO,0,0,0,0,13511,16,30094,1200
ARKANSAS,POPE,0,0,0,0,0,1,2890,1200
ILLINOIS,KENDALL,0,0,0,0,62600,130,0,1199
MICHIGAN,GLADWIN,0,0,0,0,5825,71,0,1197
NORTH CAROLINA,CHATHAM,0,0,0,0,3228,34,0,1188
TEXAS,SAN PATRICIO,0,0,0,0,32196,15,0,1180
PENNSYLVANIA,JEFFERSON,0,0,0,0,9073,117,0,1171
NEBRASKA,DAWSON,0,0,0,0,202341,265,0,1170
GEORGIA,MACON,0,0,0,0,7485,19,0,1170
OKLAHOMA,MARSHALL,0,0,0,0,0,17,0,1170
TEXAS,DICKENS,0,0,0,0,0,4,0,1169
MINNESOTA,CHIPPEWA,0,0,0,0,163441,265,0,1164
TEXAS,STONEWALL,0,0,0,0,0,18,0,1164
OHIO,WARREN,0,0,0,0,21201,72,0,1164
KANSAS,JOHNSON,0,0,0,0,3955,41,0,1163
MICHIGAN,CASS,0,0,0,0,65349,183,0,1162
GEORGIA,TURNER,0,0,0,0,4615,17,0,1160
VIRGINIA,BRUNSWICK,0,1,0,0,212,33,0,1157
SOUTH DAKOTA,MINNEHAHA,0,0,0,0,104774,389,0,1156
MISSOURI,CLARK,0,0,0,0,48349,147,0,1155
ILLINOIS,EDGAR,0,1,0,0,143723,268,0,1155
ILLINOIS,LOGAN,0,0,0,0,182336,246,0,1155
VIRGINIA,BEDFORD,0,0,0,0,1475,26,0,1153
KANSAS,WABAUNSEE,0,0,0,0,19608,51,0,1152
ILLINOIS,CALHOUN,0,2,0,0,17685,76,0,1151
WISCONSIN,CRAWFORD,0,1,0,0,27904,188,0,1150
WASHINGTON,LEWIS,0,0,0,0,0,25,0,1142
NEW MEXICO,CHAVES,0,0,0,0,0,5,0,1133
ARKANSAS,INDEPENDENCE,0,0,0,0,8316,26,7709,1132
ILLINOIS,PEORIA,0,0,0,0,113807,227,0,1130
KENTUCKY,ADAIR,0,0,0,0,7195,60,0,1126
COLORADO,ALAMOSA,0,0,0,0,0,49,0,1123
WISCONSIN,MARQUETTE,0,0,0,0,29837,53,0,1121
TENNESSEE,WHITE,0,0,0,0,4237,35,0,1120
INDIANA,GRANT,0,6,0,0,59822,131,0,1115
UTAH,SANPETE,0,0,0,0,0,57,0,1112
IOWA,LYON,0,0,0,0,142164,519,0,1102
TEXAS,BROWN,0,0,0,0,0,59,0,1095
MISSOURI,BUCHANAN,0,0,0,0,36671,133,0,1094
OKLAHOMA,POTTAWATOMIE,0,0,0,0,1620,29,0,1094
VIRGINIA,NOTTOWAY,0,0,0,0,2367,27,0,1090
NEW YORK,ERIE,0,0,0,0,13477,69,0,1082
KENTUCKY,MONROE,0,0,0,0,7305,48,0,1072
OHIO,CARROLL,0,0,0,0,11658,118,0,1070
COLORADO,LA PLATA,0,0,0,0,0,43,0,1070
TEXAS,POTTER,0,0,0,0,0,12,0,1062
MICHIGAN,OTSEGO,0,0,0,0,1437,31,0,1061
INDIANA,PULASKI,0,0,0,0,114040,172,0,1059
INDIANA,TIPTON,0,9,0,0,80458,116,0,1059
CALIFORNIA,LASSEN,0,0,0,0,32,21,0,1056
ILLINOIS,MCLEAN,0,0,0,0,278245,396,0,1051
OHIO,PERRY,0,3,0,0,12908,53,0,1051
NEW YORK,ALLEGANY,0,0,0,0,7173,65,0,1045
VIRGINIA,MONTGOMERY,0,0,0,0,894,11,0,1044
MISSOURI,MERCER,0,7,0,0,23500,61,0,1037
TENNESSEE,BLEDSOE,0,0,0,0,3454,31,0,1029
MISSOURI,COLE,0,0,0,0,4031,106,0,1026
ALABAMA,MARENGO,0,0,0,0,2937,6,0,1026
MISSISSIPPI,MONROE,0,0,0,0,13962,32,0,1025
MINNESOTA,LE SUEUR,0,26,0,0,75924,355,0,1017
LOUISIANA,MADISON,0,0,0,0,36033,21,3294,1017
MINNESOTA,STEELE,0,0,0,0,118042,304,0,1017
VIRGINIA,LANCASTER,0,0,0,0,2552,5,0,1015
TEXAS,CALDWELL,0,0,0,0,8396,21,0,1010
ILLINOIS,JOHNSON,0,0,0,0,5812,53,0,1010
GEORGIA,TAYLOR,0,0,0,0,549,9,0,1010
MISSOURI,MILLER,0,25,0,0,3758,52,0,1000
INDIANA,HAMILTON,0,0,0,0,50897,83,0,997
ILLINOIS,SALINE,0,10,0,0,39272,105,0,997
NEW YORK,CORTLAND,0,0,0,0,3176,20,0,995
INDIANA,PORTER,0,0,0,0,46226,120,0,995
NEBRASKA,PLATTE,0,0,0,0,186132,446,0,991
TENNESSEE,MCMINN,0,0,0,0,4130,24,0,990
MINNESOTA,MCLEOD,0,0,0,0,113705,419,0,984
OKLAHOMA,LINCOLN,0,0,0,0,0,41,0,981
GEORGIA,COOK,0,0,0,0,5191,24,0,975
PENNSYLVANIA,LUZERNE,0,0,0,0,8563,65,0,974
OHIO,WASHINGTON,0,0,0,0,11992,133,0,973
MINNESOTA,LAC QUI PARLE,0,0,0,0,165302,379,0,970
MICHIGAN,ALCONA,0,0,0,0,2206,18,0,969
KENTUCKY,WOODFORD,0,0,0,0,3017,26,0,969
OHIO,BROWN,0,0,0,0,16025,194,0,962
TENNESSEE,MONROE,0,0,0,0,3474,22,0,962
NORTH CAROLINA,BRUNSWICK,0,0,0,0,9166,21,0,960
WASHINGTON,KITTITAS,0,0,0,0,0,36,0,955
MISSOURI,GENTRY,0,9,0,0,32895,149,0,952
ARKANSAS,BENTON,0,0,0,0,0,10,0,950
INDIANA,BLACKFORD,0,5,0,0,26291,61,0,947
GEORGIA,TATTNALL,0,1,0,0,3055,52,0,946
MISSOURI,DALLAS,0,1,0,0,2259,27,0,944
ILLINOIS,KNOX,0,17,0,0,184472,258,0,943
NEBRASKA,NEMAHA,0,0,0,0,90984,190,0,942
TEXAS,BURLESON,0,0,0,0,11693,17,0,941
TENNESSEE,CANNON,0,0,0,0,4979,31,0,940
MICHIGAN,OSCEOLA,0,0,0,0,8028,52,0,939
PENNSYLVANIA,CLARION,0,0,0,0,11379,112,0,937
MINNESOTA,GOODHUE,0,0,0,0,182876,481,0,931
MINNESOTA,BROWN,0,0,0,0,131214,494,0,930
SOUTH CAROLINA,ABBEVILLE,0,0,0,0,93,16,0,925
NEBRASKA,BUTLER,0,0,0,0,153414,303,0,923
MINNESOTA,COTTONWOOD,0,0,0,0,181404,390,0,922
KENTUCKY,WAYNE,0,0,0,0,6436,42,0,910
MICHIGAN,KALKASKA,0,0,0,0,303,4,0,908
ALABAMA,MONTGOMERY,0,0,0,0,690,22,0,908
ILLINOIS,HENRY,0,0,0,0,215672,550,0,906
FLORIDA,SUWANNEE,0,0,0,0,6012,26,0,900
KANSAS,ATCHISON,0,0,0,0,56759,119,0,872
VIRGINIA,FLUVANNA,0,0,0,0,1268,15,0,865
MISSISSIPPI,MADISON,0,0,0,0,12390,37,0,865
KENTUCKY,TAYLOR,0,0,0,0,9820,101,0,864
LOUISIANA,TENSAS,0,0,0,0,50791,13,2486,862
ILLINOIS,MOULTRIE,0,0,0,0,88026,130,0,857
NORTH CAROLINA,WILKES,0,0,0,0,4736,31,0,851
GEORGIA,TREUTLEN,0,0,0,0,784,10,0,850
OREGON,MULTNOMAH,0,0,0,0,5,4,0,845
NORTH CAROLINA,BURKE,0,0,0,0,1076,9,0,844
KENTUCKY,HART,0,0,0,0,5447,56,0,840
WYOMING,SHERIDAN,0,0,0,0,0,57,0,837
KENTUCKY,HARRISON,0,0,0,0,3793,76,0,827
MISSISSIPPI,CARROLL,0,0,0,0,10370,12,0,819
ALABAMA,TUSCALOOSA,0,0,0,0,2980,22,0,818
NEBRASKA,HALL,0,0,0,0,165847,245,0,813
OREGON,JACKSON,0,0,0,0,44,14,0,812
VIRGINIA,GREENSVILLE,0,1,0,0,2101,16,0,811
ARKANSAS,DREW,0,0,0,0,6836,21,5945,810
GEORGIA,WORTH,0,0,0,0,5915,71,0,810
NEBRASKA,OTOE,0,0,0,0,136581,293,0,807
ILLINOIS,SCHUYLER,0,0,0,0,57937,91,0,807
ILLINOIS,WHITESIDE,0,0,0,0,203342,442,0,807
OKLAHOMA,COAL,0,1,0,0,0,10,0,805
INDIANA,MARTIN,0,0,0,0,13468,55,0,804
SOUTH DAKOTA,SANBORN,0,0,0,0,54878,113,0,798
IOWA,CEDAR,0,0,0,0,177417,410,0,796
WISCONSIN,PORTAGE,0,0,0,0,42661,165,0,796
KENTUCKY,GARRARD,0,0,0,0,4109,19,0,795
MISSOURI,DE KALB,0,0,0,0,36012,151,0,794
ARKANSAS,WHITE,0,0,0,0,6810,33,7949,793
PENNSYLVANIA,MONTGOMERY,0,0,0,0,4468,37,0,791
KENTUCKY,EDMONSON,0,0,0,0,7588,50,0,789
OHIO,HARRISON,0,1,0,0,3491,46,0,780
TEXAS,WHARTON,0,0,0,0,85111,33,62277,779
NORTH CAROLINA,CALDWELL,0,0,0,0,929,25,0,777
COLORADO,CONEJOS,0,0,0,0,0,77,0,777
MICHIGAN,OAKLAND,0,0,0,0,2190,29,0,768
MICHIGAN,VAN BUREN,0,1,0,0,33815,101,0,761
NEBRASKA,MERRICK,0,0,0,0,84007,183,0,757
IOWA,VAN BUREN,0,14,0,0,46337,175,0,757
MISSOURI,ST LOUIS,0,0,0,0,2833,15,0,753
INDIANA,CRAWFORD,0,4,0,0,7238,22,0,752
ALABAMA,FRANKLIN,0,0,0,0,5921,14,0,750
MICHIGAN,CLARE,0,0,0,0,3369,43,0,747
KENTUCKY,HENRY,0,0,0,0,5684,42,0,746
TENNESSEE,DICKSON,0,0,0,0,1368,31,0,743
LOUISIANA,CALDWELL,0,0,0,0,5493,4,0,741
COLORADO,SAN MIGUEL,0,0,0,0,0,2,0,741
KENTUCKY,SCOTT,0,0,0,0,2731,32,0,741
MISSISSIPPI,ADAMS,0,0,0,0,945,4,0,740
GEORGIA,FRANKLIN,0,0,0,0,753,8,0,740
NEBRASKA,POLK,0,7,0,0,100538,239,0,737
KENTUCKY,BOURBON,0,0,0,0,7271,60,0,732
KENTUCKY,RUSSELL,0,0,0,0,6563,49,0,725
ALABAMA,MOBILE,0,0,0,0,128,19,0,720
UTAH,UINTAH,0,0,0,0,5191,58,0,720
MISSOURI,CLAY,0,0,0,0,15698,45,0,717
IOWA,LEE,0,0,0,0,66345,278,0,716
TEXAS,SAN SABA,0,0,0,0,0,26,0,713
ILLINOIS,DOUGLAS,0,0,0,0,97790,261,0,710
MISSISSIPPI,PONTOTOC,0,0,0,0,2689,25,0,710
MINNESOTA,CASS,0,0,0,0,2436,36,0,705
ILLINOIS,CASS,0,5,0,0,68190,127,0,704
NEBRASKA,PAWNEE,0,0,0,0,58184,157,0,704
NEBRASKA,SIOUX,0,0,0,0,11134,66,0,703
ILLINOIS,COLES,0,0,0,0,87465,195,0,699
WYOMING,BIG HORN,0,0,0,0,4732,120,0,697
PENNSYLVANIA,CLINTON,0,0,0,0,5915,45,0,697
IOWA,KEOKUK,0,35,0,0,84228,381,0,697
INDIANA,LAKE,0,0,0,0,52554,83,0,696
ILLINOIS,BROWN,0,0,0,0,31403,83,0,689
OHIO,MUSKINGUM,0,2,0,0,24342,111,0,688
MISSISSIPPI,CLAY,0,4,0,0,7983,11,0,686
MISSOURI,JACKSON,0,0,0,0,14586,60,0,686
MISSISSIPPI,LOWNDES,0,0,0,0,10119,29,0,685
INDIANA,VIGO,0,0,0,0,38140,85,0,685
ARKANSAS,CLAY,0,0,0,0,20433,119,61707,681
MINNESOTA,ISANTI,0,0,0,0,24352,151,0,680
TEXAS,LAMPASAS,0,1,0,0,0,21,0,675
SOUTH CAROLINA,YORK,0,1,0,0,310,20,0,671
ALABAMA,MARION,0,0,0,0,4021,12,0,669
ILLINOIS,JO DAVIESS,0,1,0,0,95562,292,0,668
INDIANA,SPENCER,0,0,0,0,52700,170,0,667
PENNSYLVANIA,CRAWFORD,0,0,0,0,29957,197,0,664
OKLAHOMA,CARTER,0,0,0,0,0,14,0,660
ALABAMA,CONECUH,0,0,0,0,2248,16,0,660
NEW YORK,ST LAWRENCE,0,0,0,0,15354,49,0,660
UTAH,WEBER,0,0,0,0,245,29,0,656
LOUISIANA,MOREHOUSE,0,0,0,0,52762,28,24999,654
IOWA,CRAWFORD,0,0,0,0,209076,461,0,653
WISCONSIN,ADAMS,0,0,0,0,17314,53,0,649
MINNESOTA,DAKOTA,0,0,0,0,87720,266,0,646
ILLINOIS,GRUNDY,0,0,0,0,90285,239,0,642
ALABAMA,GENEVA,0,0,0,0,8030,41,0,641
OHIO,SCIOTO,0,0,0,0,7452,70,0,639
MISSISSIPPI,BENTON,0,0,0,0,3348,14,0,630
ILLINOIS,HENDERSON,0,7,0,0,85696,137,0,629
MINNESOTA,NICOLLET,0,0,0,0,126724,434,0,629
TENNESSEE,WAYNE,0,1,0,0,2718,21,0,625
TENNESSEE,GRUNDY,0,0,0,0,1240,10,0,624
INDIANA,VERMILLION,0,1,0,0,40785,63,0,623
PENNSYLVANIA,MONTOUR,0,0,0,0,5731,77,0,620
MINNESOTA,FILLMORE,0,0,0,0,182006,456,0,619
MISSISSIPPI,JONES,0,0,0,0,0,14,0,615
KENTUCKY,METCALFE,0,0,0,0,8459,53,0,614
KENTUCKY,FAYETTE,0,0,0,0,1754,20,0,605
INDIANA,MORGAN,0,0,0,0,49546,85,0,605
FLORIDA,COLUMBIA,0,0,0,0,2079,17,0,600
VERMONT,ADDISON,0,0,0,0,1963,31,0,598
WISCONSIN,PIERCE,0,0,0,0,62968,398,0,589
NEBRASKA,CLAY,0,0,0,0,168223,168,0,586
INDIANA,HENDRICKS,0,0,0,0,49628,158,0,585
VIRGINIA,GLOUCESTER,0,0,0,0,5281,15,0,584
NEW JERSEY,MONMOUTH,0,0,0,0,2539,32,0,584
TEXAS,KARNES,0,0,0,0,0,14,0,583
NEBRASKA,DODGE,0,0,0,0,156081,352,0,582
ARKANSAS,FAULKNER,0,0,0,0,950,9,2592,580
VIRGINIA,LUNENBURG,0,0,0,0,1163,24,0,580
KENTUCKY,ALLEN,0,1,0,0,3586,39,0,579
OHIO,PIKE,0,1,0,0,9247,49,0,576
IOWA,DECATUR,0,6,0,0,34014,136,0,572
VIRGINIA,APPOMATTOX,0,0,0,0,1132,30,0,571
NEW YORK,CATTARAUGUS,0,0,0,0,9681,58,0,571
MINNESOTA,WATONWAN,0,0,0,0,135115,246,0,571
GEORGIA,BERRIEN,0,1,0,0,4779,70,0,566
MISSISSIPPI,CALHOUN,0,0,0,0,12357,33,0,566
INDIANA,STARKE,0,2,0,0,39443,65,0,561
NEBRASKA,CASS,0,2,0,0,124027,212,0,560
KENTUCKY,CUMBERLAND,0,0,0,0,1616,11,0,560
NORTH CAROLINA,ORANGE,0,0,0,0,2752,26,0,560
TEXAS,LAVACA,0,0,0,0,3391,22,5318,558
TEXAS,GARZA,0,0,0,0,0,1,0,556
NEW YORK,SUFFOLK,0,0,0,0,1384,21,0,553
GEORGIA,TOOMBS,0,0,0,0,3106,28,0,552
NEW JERSEY,WARREN,0,0,0,0,13688,58,0,550
KENTUCKY,MASON,0,0,0,0,6377,80,0,549
GEORGIA,WALKER,0,0,0,0,4779,19,0,543
SOUTH CAROLINA,AIKEN,0,0,0,0,4057,58,0,539
NEW JERSEY,SOMERSET,0,0,0,0,854,21,0,538
MINNESOTA,CARVER,0,0,0,0,60960,317,0,537
WISCONSIN,BUFFALO,0,0,0,0,67906,235,0,534
TENNESSEE,WASHINGTON,0,0,0,0,2114,33,0,532
VIRGINIA,PRINCE EDWARD,0,2,0,0,338,15,0,531
CALIFORNIA,BUTTE,0,0,0,0,1594,42,69496,529
MISSOURI,HARRISON,0,0,0,0,58248,139,0,528
OKLAHOMA,PONTOTOC,0,0,0,0,0,20,0,525
LOUISIANA,CATAHOULA,0,0,0,0,34552,11,3671,522
MONTANA,SWEET GRASS,0,0,0,0,0,48,0,522
GEORGIA,HOUSTON,0,0,0,0,0,11,0,520
VIRGINIA,POWHATAN,0,0,0,0,2556,6,0,518
UTAH,SALT LAKE,0,0,0,0,8,16,0,517
TEXAS,STEPHENS,0,0,0,0,435,12,0,516
VIRGINIA,BOTETOURT,0,0,0,0,1593,22,0,515
MINNESOTA,NOBLES,0,0,0,0,167428,487,0,515
MINNESOTA,MEEKER,0,1,0,0,114219,394,0,513
NORTH CAROLINA,GRANVILLE,0,0,0,0,2049,24,0,512
MISSISSIPPI,GEORGE,0,0,0,0,1116,10,0,510
NEBRASKA,MADISON,0,0,0,0,125508,289,0,510
INDIANA,CLAY,0,0,0,0,69701,138,0,509
NEW JERSEY,MERCER,0,0,0,0,1899,20,0,508
KENTUCKY,OHIO,0,0,0,0,23039,59,0,506
MINNESOTA,REDWOOD,0,0,0,0,257104,591,0,506
GEORGIA,TIFT,0,0,0,0,2797,28,0,505
GEORGIA,LONG,0,0,0,0,1034,9,0,504
NEBRASKA,WAYNE,0,0,0,0,109790,270,0,502
INDIANA,UNION,0,2,0,0,28140,95,0,494
COLORADO,DOUGLAS,0,0,0,0,0,13,0,493
TEXAS,GILLESPIE,0,0,0,0,258,71,0,492
KENTUCKY,LEWIS,0,0,0,0,2621,16,0,492
MISSISSIPPI,CHICKASAW,0,4,0,0,9577,18,0,490
TENNESSEE,LOUDON,0,0,0,0,2590,20,0,490
IOWA,SCOTT,0,0,0,0,99379,340,0,488
NORTH CAROLINA,GASTON,0,0,0,0,859,13,0,487
MINNESOTA,PIPESTONE,0,0,0,0,85909,259,0,486
ALABAMA,MACON,0,0,0,0,2238,10,0,481
GEORGIA,RICHMOND,0,0,0,0,716,7,0,480
NEBRASKA,LOUP,0,0,0,0,5887,32,0,478
GEORGIA,WILCOX,0,0,0,0,775,32,0,476
MINNESOTA,CROW WING,0,0,0,0,7339,62,0,474
VIRGINIA,CLARKE,0,0,0,0,1254,23,0,473
TENNESSEE,HAMBLEN,0,0,0,0,2829,25,0,473
COLORADO,OTERO,0,0,0,0,3908,103,0,470
IOWA,LUCAS,0,3,0,0,22577,113,0,467
GEORGIA,PEACH,0,0,0,0,1130,11,0,467
WISCONSIN,TAYLOR,0,0,0,0,29157,125,0,465
GEORGIA,OGLETHORPE,0,2,0,0,0,5,0,462
NEW YORK,COLUMBIA,0,0,0,0,7316,33,0,461
NEBRASKA,HAMILTON,0,0,0,0,179484,274,0,460
NEBRASKA,DIXON,0,12,0,0,97739,267,0,459
INDIANA,PERRY,0,3,0,0,9903,52,0,458
NEW YORK,LEWIS,0,0,0,0,5929,46,0,456
WISCONSIN,POLK,0,0,0,0,53295,224,0,456
WEST VIRGINIA,BERKELEY,0,0,0,0,2936,54,0,455
MISSOURI,CLINTON,0,1,0,0,40483,68,0,455
SOUTH CAROLINA,BARNWELL,0,0,0,0,2651,31,0,452
UTAH,DAVIS,0,0,0,0,0,24,0,452
INDIANA,FOUNTAIN,0,0,0,0,80210,120,0,448
WISCONSIN,ST CROIX,0,0,0,0,75875,338,0,448
MISSOURI,PLATTE,0,0,0,0,35701,54,0,447
NEBRASKA,BOYD,0,0,0,0,20326,113,0,445
ILLINOIS,STARK,0,0,0,0,79330,145,0,444
SOUTH CAROLINA,SALUDA,0,0,0,0,1432,16,0,443
ALABAMA,ESCAMBIA,0,0,0,0,6812,20,0,441
MISSOURI,ANDREW,0,0,0,0,41237,202,0,439
VIRGINIA,PATRICK,0,0,0,0,445,18,0,437
MINNESOTA,MILLE LACS,0,0,0,0,14937,148,0,435
MISSOURI,ST FRANCOIS,0,0,0,0,1141,30,0,435
OHIO,GEAUGA,0,0,0,0,2855,137,0,431
NEBRASKA,SEWARD,0,0,0,0,149255,269,0,429
IOWA,JEFFERSON,0,14,0,0,65423,206,0,424
TENNESSEE,HARDEMAN,0,0,0,0,4299,37,0,420
GEORGIA,MITCHELL,0,0,0,0,10921,45,0,420
MONTANA,RAVALLI,0,0,0,0,438,54,0,420
FLORIDA,SANTA ROSA,0,0,0,0,2890,27,0,420
NEBRASKA,VALLEY,0,0,0,0,57375,143,0,418
MISSOURI,GRUNDY,0,5,0,0,34675,99,0,416
PENNSYLVANIA,FAYETTE,0,0,0,0,7361,71,0,414
INDIANA,OWEN,0,0,0,0,13625,69,0,413
IOWA,CLINTON,0,0,0,0,167452,604,0,412
SOUTH CAROLINA,EDGEFIELD,0,0,0,0,593,9,0,410
ALABAMA,BLOUNT,0,0,0,0,2670,14,0,408
WISCONSIN,RUSK,0,0,0,0,16607,92,0,406
VIRGINIA,FREDERICK,0,0,0,0,3333,26,0,399
KENTUCKY,BUTLER,0,0,0,0,19788,39,0,396
MICHIGAN,MANISTEE,0,0,0,0,4360,20,0,396
INDIANA,MARION,0,0,0,0,3357,13,0,396
VIRGINIA,SPOTSYLVANIA,0,0,0,0,1718,26,0,395
INDIANA,DEARBORN,0,0,0,0,3953,43,0,392
INDIANA,SULLIVAN,0,0,0,0,69940,111,0,390
WEST VIRGINIA,MASON,0,0,0,0,2925,69,0,385
MISSOURI,HOLT,0,0,0,0,86745,146,0,383
NEBRASKA,ANTELOPE,0,0,0,0,199071,379,0,382
MISSOURI,MARIES,0,0,0,0,2167,68,0,382
VIRGINIA,ROCKBRIDGE,0,0,0,0,3136,17,0,382
UTAH,IRON,0,0,0,0,0,40,0,381
IOWA,WINNESHIEK,0,32,0,0,151822,567,0,380
MICHIGAN,WAYNE,0,0,0,0,854,10,0,379
MICHIGAN,MONTMORENCY,0,0,0,0,1733,19,0,377
MINNESOTA,MOWER,0,0,0,0,174442,455,0,376
TEXAS,TRAVIS,0,0,0,0,18968,24,0,375
WISCONSIN,TREMPEALEAU,0,1,0,0,76784,278,0,374
CALIFORNIA,STANISLAUS,0,0,0,0,315,48,0,373
GEORGIA,GILMER,0,0,0,0,541,2,0,372
