business_name,business_phone,email_1,email_2,business_website,sub_types,street,city,state,postal_code,facebook,linkedin
Fowler Elevator Inc,+1 641-898-7711,,,,Grain elevator,120 S 4th St,Seymour,Iowa,52590,,
Heartland Co-op,+1 515-789-4230,,,http://www.heartlandcoop.com/pages/custom.php?id=26996,Grain elevator,622 Marshall St,Dexter,Iowa,50070,,
Heartland Co-Op,+1 515-795-2386,,,https://www.heartlandcoop.com/,Grain elevator,411 Luther St,Luther,Iowa,50152,,
Heartland Cooperative,+1 641-476-3427,,,https://www.heartlandcoop.com/pages/custom.php?id=185,Grain elevator,202 E Market St,Laurel,Iowa,50141,,
United Cooperative Elevator,+1 515-838-2410,,,https://www.unitedcoop.com/,Grain elevator,719 Commercial St,Stratford,Iowa,50249,,
Heartland Co-Op,+1 515-225-1334,,,https://www.heartlandcoop.com/,Grain elevator,112 SE 18th St,Des Moines,Iowa,50317,,
Mid-Iowa Cooperative Gladbrook,+1 641-473-2220,,,https://www.midiowacoop.com/,Grain elevator,201 Front St,Gladbrook,Iowa,50635,,
Heartland Cooperative,+1 515-964-2390,,,https://www.heartlandcoop.com/,Grain elevator,4300 NE 94th Ave,Elkhart,Iowa,50073,,
Smithfield Grain,+1 515-232-2703,,,,Grain elevator,236 S Bell Ave,Ames,Iowa,50010,,
Farmers Co-Op Elevator,+1 515-899-2484,,,,Grain elevator,13707 IA-175,Radcliffe,Iowa,50230,,
Mogler Farms,+1 712-220-2400,grain@moglerfarms.com,,http://www.moglerfarms.com/,Grain elevator,1695 Dove Ave,Alvord,Iowa,51230,,
MFA Agri Services,+1 641-877-8111,,,,Grain elevator,829 N Front St,Humeston,Iowa,50123,,
Midway Coop - Lebanon Elevator,+1 785-389-5311,lebss@midwaycoop.com,lurayelev@midwaycoop.com,https://www.midwaycoop.com/locations,Grain elevator,601 Main St,Lebanon,Kansas,66952,https://www.facebook.com/MidwayCoopInc/,
Baring Elevator,+1 660-892-4411,,,http://www.baringelevator.com/,Grain elevator,101 2nd St,Baring,Missouri,63531,,
MFA Exchange,+1 660-285-3423,,,,Grain elevator,102 Main St,Ionia,Missouri,65335,,
Ray Carroll Brunswick,+1 800-545-1878,,,http://www.ray-carroll.com/,"Grain elevator, Agricultural cooperative",17149 Hwy 24,Brunswick,Missouri,65236,,
East Bench Grain Inc,+1 406-683-5044,,,,Grain elevator,30 E Clark St,Dillon,Montana,59725,,
Rolling Acres Grain,+1 616-822-3206,,,http://www.rollingacresgrain.com/markets/stocks.php?article=getfeatured-2022-5-2-cheryl-grant-real-estate-team-offers-premium-realtor-services-in-grand-rapids-mi,Grain elevator,1521 Woodlawn Ave SE,East Grand Rapids,Michigan,49506,,
Northside Elevator Grain Storage,+1 715-255-8507,,,,Grain elevator,N7744 County Rd K,Loyal,Wisconsin,54446,,
North Isaar Grain Company,+1 920-676-1821,,,,Grain elevator,W2127 Shady Rd,Seymour,Wisconsin,54165,,
ProVision Partners Auburndale West,,info@allied.coop,,http://www.provisionpartners.coop/grain/grain-locations.php,Grain elevator,,Auburndale,Wisconsin,54412,https://www.facebook.com/allied.coop/,
Flash Grain LLC,+1 715-653-6585,office@flashgrain.com,,http://flashgrains.com/%20%20%20or%20text%20715-669-5241,Grain elevator,8576 County Rd N,Thorp,Wisconsin,54771,,
Quick Grain Corporation,+1 602-258-6151,,,,Grain elevator,5333 N 7th St # C125,Phoenix,Arizona,85014,,
Encompass Grain,+1 309-244-8620,,,https://www.encompassgrain.com/,Grain elevator,5033 County Rd 2400 E,Delavan,Illinois,61734,https://www.facebook.com/Encompass-Grain-Rail-COOP-104396114842592/,
Consolidated Grain & Barge Co.,+1 318-428-2439,,,https://www.cgbgrain.com/,Grain elevator,7489 LA-588,Pioneer,Louisiana,71266,,
Consolidated Grain & Barge Co.,,,,https://www.cgbgrain.com/,Grain elevator,132 Bunge Rd,Transylvania,Louisiana,71286,,
"Greenfield Grain, LLC",+1 318-722-3355,info@gfh.ag,,https://www.gfh.ag/,Grain elevator,5125 LA-17,Winnsboro,Louisiana,71295,,https://www.linkedin.com/company/greenfield-holdings-llc/
Gateway FS Inc,+1 618-458-6466,,,https://www.gatewayfs.com/,Grain elevator,3145 Maeystown Rd,Fults,Illinois,62244,,
"Bunge-SCF Grain, LLC",+1 618-271-2202,,,http://www.bungeag.com/?utm_source=extnet&utm_medium=yext,Grain elevator,651 N Front St,Fairmont City,Illinois,62201,,
Grainland Coop,,,,https://www.grainlandcooperative.com/,Grain elevator,308-398 W Chicago St,Minier,Illinois,61759,,
ADM Growmark,+1 225-869-9158,,,,Grain elevator,3338 LA-44,Paulina,Louisiana,70763,,
Top AG Co-Op,+1 618-654-9804,info@topag.net,,https://www.topag.net/,Grain elevator,820 Pacatte St,Pierron,Illinois,62273,https://www.facebook.com/TopAg,https://www.linkedin.com/company/1617558/admin/feed/posts/
Star of the West Milling Co.,+1 989-433-5411,,,https://www.starofthewest.com/,Grain elevator,3751 E Rosebush Rd,Rosebush,Michigan,48878,https://www.facebook.com/SOTWMilling/,
Adm,+1 989-658-8621,,,,Grain elevator,2332 E Main St,Ubly,Michigan,48475,,
Star of the West Co.,+1 989-433-5335,,,https://www.starofthewest.com/,"Grain elevator, Agricultural service",8731 E Rosebush Rd,Mt Pleasant,Michigan,48858,https://www.facebook.com/SOTWMilling/,
Star of the West-Shepherd,+1 989-828-5985,,,https://www.starofthewest.com/our-locations/,Grain elevator,414 W Wright Ave,Shepherd,Michigan,48883,https://www.facebook.com/SOTWMilling/,
Nebraska Grain LLC,+1 480-998-3401,,,,Grain elevator,,Scottsdale,Arizona,85258,,
Hamel Co-Op Grain Co,+1 618-633-2215,,,https://www.hamelcoop.com/,Grain elevator,121 Old US Rte 66,Hamel,Illinois,62046,,
Canby Farmer's Grain Co-Op-Porter,+1 507-223-7236,cfgrain@cfgrain.com,,http://www.cfgrain.com/,Grain elevator,,Porter,Minnesota,56280,https://www.facebook.com/cfgrain/,
Canby Farmers Grain Co-Op,+1 605-832-2521,,,,Grain elevator,351 E Main St,Astoria,South Dakota,57213,,
Satrun-Dybvad Milling,+1 503-829-6881,,,,Grain elevator,29300 S Molalla Ave,Molalla,Oregon,97038,,
Temco,+1 503-281-9177,,,https://www.chsinc.com/,Grain elevator,800 N River St,Portland,Oregon,97227,,
DAWSON CORN CANBY FARMERS GRAIN,,cfgrain@cfgrain.com,,https://www.cfgrain.com/main.aspx,Grain elevator,536 5th St,Dawson,Minnesota,56232,https://www.facebook.com/cfgrain/,
Valley Park,+1 601-638-3481,,,,Grain elevator,2900 US-61,Valley Park,Mississippi,39177,,
XxFaze_gangXx 38,+1 985-634-2456,,,,"Grain elevator, Service establishment",,,,,,
"Northwest Grain Growers, Tracy Elevator",+1 509-525-6510,,,http://nwgrgr.com/,Grain elevator,3678 Mill Creek Rd,Walla Walla,Washington,99362,,
Albion Grain,+1 715-287-3455,,,,Grain elevator,Thompson Rd,Eleva,Wisconsin,54738,,
Lubbock Compress,+1 806-747-2933,,,,Grain elevator,2411 Avenue E,Lubbock,Texas,79404,,
David C Weaver Grain Co,+1 806-744-1875,,,,Grain elevator,,Lubbock,Texas,79493,,
Trinity Co,+1 806-793-0440,,,,Grain elevator,5801 16th St,Lubbock,Texas,79416,,
Atterbury Grain Inc,+1 806-765-7371,,,,Grain elevator,2013 N Ave N,Lubbock,Texas,79403,,
"Choice Grain, LLC​​",+1 651-800-4885,,,,Grain elevator,9448 Barrington Rd,Woodbury,Minnesota,55125,,
County Line Grain,+1 507-462-3511,,,http://www.mapletonelevator.com/,Grain elevator,23595 510th Ave,Minnesota Lake,Minnesota,56068,,
Consolidated Grain and Barge Co.,+1 217-453-2216,,,http://www.cgbgrain.com/,Grain elevator,13 Broadway St,Nauvoo,Illinois,62354,,
Chisholm Trail Terminal,+1 580-395-3323,,,https://farmersgraincompany.com/cbloc-2505,Grain elevator,,Medford,Oklahoma,73759,https://facebook.com/farmersgraincompany,
Consolidated Grain and Barge Co.,+1 580-233-5800,,,https://www.cgbgrain.com/,Grain elevator,10025 County Rd 110,Red Rock,Oklahoma,74651,,
Consolidated Grain and Barge Co.,+1 580-434-0808,,,https://www.cgbgrain.com/,Grain elevator,210 W Cherokee St,Hunter,Oklahoma,74640,,
Land Run Farmers Co-Op,+1 580-935-6302,,,,Grain elevator,102 W Main St,Marshall,Oklahoma,73056,,
Farmers Grain Co,+1 580-388-4336,,,,Grain elevator,,Lamont,Oklahoma,,,
State Line Grain Co,+1 580-694-2216,,,https://www.statelinegrain.com/,Grain elevator,1132 5th St,Manchester,Oklahoma,73758,,
Consolidated Grain and Barge Co.,+1 580-725-3690,,,https://www.cgbgrain.com/,Grain elevator,222 E Maple St,Billings,Oklahoma,74630,,
Clyde Elevator,+1 580-395-2043,,,http://www.farmersgraincompany.com/,Grain elevator,30453 County Road 910,Medford,Oklahoma,73759,,
Braman Cooperative Elevator,+1 580-385-2117,,,,Grain elevator,527 Broadway Ave,Braman,Oklahoma,74632,,
Farmers Grain Co,+1 580-684-7421,,,https://farmersgraincompany.com/,Grain elevator,221 N Texas St,Hunter,Oklahoma,74640,,
"Farmers Grain Co (Renfrow, OK)",+1 580-849-6416,,,http://farmersgraincompany.com/,Grain elevator,35766 US-81,Medford,Oklahoma,73759,,
Wheeler Brothers Grain Co,+1 405-285-0116,,,,Grain elevator,400 N Broadway # 8,Edmond,Oklahoma,73034,,
Ceres Global Ag Corp,+1 218-681-6281,,,https://ceresglobalagcorp.com/location/farmers-grain-llc/,Grain elevator,503 8th St E,Thief River Falls,Minnesota,56701,,
Total Grain Marketing,+1 618-455-3201,,,https://www.totalgrainmarketing.com/,Grain elevator,307 1900th St,Willow Hill,Illinois,62480,https://www.facebook.com/southcentralfs/,
Landus Cooperative,+1 515-967-4207,,,https://www.landus.ag/,Grain elevator,,,Iowa,,,
Heartland Co-Op,+1 515-328-2315,,,https://www.heartlandcoop.com/,Grain elevator,305 1st St,Randall,Iowa,50231,,
Heartland Co-Op,+1 515-994-2651,,,https://www.heartlandcoop.com/,Grain elevator,13267 IA-163,Prairie City,Iowa,50228,,
Key Cooperative,+1 641-487-7641,,,http://www.keycoop.com/,Grain elevator,71286 130th St,Zearing,Iowa,50278,,
ADM Grain St Cloud,+1 320-252-5253,,,https://web.grainbridge.com/location/ADM-103450159/cashbids,Grain elevator,8524 Bel Clare Dr,St Cloud,Minnesota,56301,,
Landus,+1 515-436-7411,communications@landus.ag,,http://www.landus.ag/,"Grain elevator, Agricultural cooperative",403 Percival St,Rippey,Iowa,50235,https://www.facebook.com/LandusAg/,https://www.linkedin.com/company/landusAg/
TexMalt,+1 817-677-8377,info@texmalt.com,,http://texmalt.com/,Grain elevator,6200 South Fwy suite 300,Fort Worth,Texas,76134,https://www.facebook.com/texmalt/,
Adm Grain,+1 817-625-4723,info@fortworthstockyards.org,fwsba@yahoo.com,https://www.fortworthstockyards.org/more/adm-grain,Grain elevator,131 E Exchange Ave Suite 106,Fort Worth,Texas,76164,,
Arizona Grain Inc,+1 928-344-1886,,,http://www.arizonagrain.com/,Grain elevator,8775 S Avenue 3 E,Yuma,Arizona,85365,,
Pasquinelli Grain Storage,+1 928-782-2571,,,http://www.barkleyseed.com/,Grain elevator,1818 South Letvin Avenue,Yuma,Arizona,85365,,
Consolidated Grain & Barge Co.,+1 662-378-8135,,,https://www.cgbgrain.com/,Grain elevator,992 River Grain Rd,Greenville,Mississippi,38701,,
Bowman Agri Corporation,+1 765-981-2134,,,https://www.facebook.com/p/Bowman-Agri-Corp-100054434082039/,Grain elevator,7400 County Rd 800 S,La Fontaine,Indiana,46940,,
21st Century Co-Op Elevator,+1 712-243-2465,,,,Grain elevator,130 Main St,Cumberland,Iowa,50843,,
Oberbeck Grain Co,+1 618-488-7475,,,,Grain elevator,7564 Oberbeck Ln,New Douglas,Illinois,62074,,
Gateway FS Inc,+1 618-853-2211,,,https://www.gatewayfs.com/,Grain elevator,503 Main St,Evansville,Illinois,62242,,
Walshville Elevator Inc,+1 217-999-3111,,,,Grain elevator,502 Elevator Rd,Walshville,Illinois,62091,,
House Ding,+1 720-452-4512,,,,Grain elevator,1100 Mtaizi Dr,Oshkosh,Wisconsin,54903,,
Gateway FS Inc,+1 618-785-2650,,,,Grain elevator,213 Railroad St,Baldwin,Illinois,62217,,
"Kokomo Grain Co., Inc. - Anderson",+1 765-754-7541,twhite@kokomograin.com,jortman@kokomograin.com,http://www.kokomograin.com/,Grain elevator,3905 N 600 W,Anderson,Indiana,46011,,
Donovan Farmers Co-Op Elevator,+1 815-429-3349,,,,Grain elevator,405 Lincoln Ave,Iroquois,Illinois,60945,,
Consolidated Grain and Barge Co.,+1 270-422-2330,,,http://www.cgbgrain.com/,Grain elevator,"1234 Ronnie Greenwell, Commerce Dr",Brandenburg,Kentucky,40108,,
Koster Grinding Inc.,+1 800-798-5421,,,https://www.kostergrindinginc.com/,Grain elevator,17995 Iris Rd,Carroll,Iowa,51401,,
Community Grain Co,+1 712-792-9772,,,,"Grain elevator, ATM",,Carroll,Iowa,51401,,
Winneshiek Cooperative Association,+1 563-737-2700,,,,Grain elevator,730 Railroad St,Ridgeway,Iowa,52165,,
ADM Grain Co.,+1 785-820-8831,,,http://www.admfarmview.com/,Grain elevator,1884A E Old Hwy 40,New Cambria,Kansas,67470,,
Western Star Mill Co,+1 785-825-1541,,,,"Grain elevator, Store",300 E Ash St,Salina,Kansas,67401,,
Heritage Cooperative,+1 614-873-5213,,,,Grain elevator,10330 OH-161,Plain City,Ohio,43064,,
Perdue AgriBusiness - Cofield Grain Elevator and Oilseed Crush,+1 252-358-8230,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,"Grain elevator, Feed manufacturer",242 Perdue Rd,Cofield,North Carolina,27922,,
Glendale Grain,+1 812-257-8703,,,,Grain elevator,200 Maysville Rd,Washington,Indiana,47501,,
Perdue AgriBusiness - Washington Grain Elevator,+1 812-257-3020,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,Grain elevator,1510 W 450 N,Washington,Indiana,47501,,
BG Feed Mill,,jeff@boydgrain.com,trent@boydgrain.com,http://boydgrain.com/,Grain elevator,363 N 350 E,Washington,Indiana,47501,,
Alcivia Grain,+1 608-819-3179,info@alcivia.com,,https://www.landmark.coop/,"Grain elevator, Agricultural cooperative",3977 County Hwy N,Cottage Grove,Wisconsin,53527,https://www.facebook.com/ALCIVIACOOP,https://www.linkedin.com/company/alciviacoop
Stanford Co-Op Gin Inc,+1 870-573-6702,,,,Grain elevator,82 Greene 652 County,Paragould,Arkansas,72450,,
Sollis Grain Bins,+1 870-857-6594,,,,Grain elevator,908 N Missouri Ave,Corning,Arkansas,72422,,
George Verhoeven Grain Inc,+1 909-605-1531,,,,"Grain elevator, Animal feed store",5355 E Airport Dr,Ontario,California,91761,,
Whitaker Grain,+1 870-538-3302,,,,Grain elevator,,Dermott,Arkansas,71638,,
"Greenfield Grain, LLC",+1 870-473-2281,info@gfh.ag,,https://www.gfh.ag/,Grain elevator,2159 US-165,Parkdale,Arkansas,71661,,https://www.linkedin.com/company/greenfield-holdings-llc/
Consolidated Grain & Barge Co.,+1 870-877-2312,,,https://www.cgbgrain.com/,Grain elevator,2724 Bunge Rd,Arkansas City,Arkansas,71630,,
"Bruce Oakley, Inc.",+1 870-382-5100,,,,"Grain elevator, Gardening products and services",332 AR-212,Dumas,Arkansas,71639,,
Pinehurst Peanut & Grain Co,+1 229-645-3373,,,,Grain elevator,490 Cypress Ave,Pinehurst,Georgia,31070,,
Pineview Peanut & Grain Co,+1 229-624-2316,,,,Grain elevator,103 W Bay St,Pineview,Georgia,31071,,
Banner Grain & Peanut Co,+1 229-382-9600,,,,Grain elevator,928 E Golden Rd,Tifton,Georgia,31794,,
afgship,+1 229-273-4402,,,,Grain elevator,119 1st St,Arabi,Georgia,31712,,
Elrosa Grain & Feed Inc,+1 320-697-5515,,,,Grain elevator,102 Stearns St,Elrosa,Minnesota,56325,,
Green County Grain Inc,+1 608-328-2020,,,,Grain elevator,W5607 Aebly Rd,Monroe,Wisconsin,53566,,
Pleasant Grain LLC,+1 608-328-2020,,,http://pleasantgrain.com/,Grain elevator,W5607 Aebly Rd,Monroe,Wisconsin,53566,,
United Cooperative,+1 608-524-5246,,,http://www.unitedcooperative.com/,Grain elevator,399 Railroad St,Rock Springs,Wisconsin,53961,,
Turnip Gaming Central®,,,,https://sites.google.com/view/turnipgamingcentral/home,Grain elevator,135 Olean St,East Aurora,New York,14052,,
Larry Enderle & Son Grain,+1 419-368-8113,,,,Grain elevator,1973 OH-89,Jeromesville,Ohio,44840,,
Perdue AgriBusiness - Berlin Grain Elevator,+1 410-641-2362,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,Grain elevator,114 Bryan Ave,Berlin,Maryland,21811,,
Annapolis Grain Co,+1 618-569-4442,mason@annapolisgrainco.com,peggy@annapolisgrainco.com,https://annapolisgrainco.com/,Grain elevator,9100 E 2000th Ave,Annapolis,Illinois,62413,,
Farmers Cooperative,+1 402-795-3370,,,https://www.farmersco-operative.com/,"Grain elevator, Agricultural cooperative",680 159th Rd,Pleasant Dale,Nebraska,68423,,
Frontier Cooperative - Adams,+1 402-988-2815,feedback@frontiercooperative.com,,https://www.frontiercooperative.com/locations/adams,Grain elevator,531 Main St,Adams,Nebraska,68301,https://www.facebook.com/frontiercooperative?fref=ts,https://www.linkedin.com/company/frontier-cooperative
MIDWEST FARMERS COOP,+1 402-988-2815,,,http://frontiercooperative.com/,Grain elevator,,Adams,Nebraska,68301,,
"Cargill, Inc. - Elevator A",+1 719-767-5625,,,,Grain elevator,935 S 4th St W,Cheyenne Wells,Colorado,80810,,
Farmers Cooperative,+1 402-787-3290,sdelong@farmersco-operative.com,rprellwitz@farmersco-operative.com,http://www.farmersco-operative.com/,"Grain elevator, Agricultural cooperative",400 Main St,Hallam,Nebraska,68368,https://www.facebook.com/FarmersCooperative,
Farmers Cooperative,+1 402-474-6631,,,https://www.farmersco-operative.com/,"Grain elevator, Agricultural cooperative",8800 W Haven Rd,Lincoln,Nebraska,68528,,
Frontier Cooperative,+1 402-269-3311,,,http://frontiercooperative.com/,Grain elevator,"2898-2984, 2960 E Road",Syracuse,Nebraska,68446,,
AGP,+1 402-498-5572,,,http://www.agp.com/,"Grain elevator, Service establishment",,,,,,
"Markit County Grain, LLC",+1 218-965-4812,,,http://www.markitcountygrain.com/,"Grain elevator, Agricultural service",43801 State Hwy 1,Alvarado,Minnesota,56710,https://www.facebook.com/Markit-County-Grain-LLC-161828530501506/,
South Central Grain & Energy,+1 320-453-3200,,,,Grain elevator,191 Railroad Ave,Eden Valley,Minnesota,55329,,
Valley United Co-op Fisher Elevator,+1 218-891-2255,,,,Grain elevator,102 4th St N,Fisher,Minnesota,56723,,
New Vision COOP,+1 507-283-0067,farmstress@state.mn.us,,https://newvision.coop/locations/magnolia/,Grain elevator,,Magnolia,Minnesota,56158,https://www.facebook.com/NewVisionCoop/,https://www.linkedin.com/company/new-vision-co-op/
Gavilon Dove Harbor,+1 563-556-4245,,,,Grain elevator,1050 Kerper Blvd,Dubuque,Iowa,52001,,
Eastern Iowa Grain Inspection,+1 563-556-8700,,,http://eigis.com/locations/,Grain elevator,2501 Rhomberg Ave,Dubuque,Iowa,52001,,
Viterra,+1 563-556-4245,,,https://www.viterra.us/,Grain elevator,635 E Commercial St,Dubuque,Iowa,52001,,
Farmers Grain Company,+1 620-220-2727,,,https://farmersgraincompany.com/,Grain elevator,102 N Arapahoe St,Caldwell,Kansas,67022,,
Gavilon Group LLC,+1 812-398-2321,,,,Grain elevator,302 E Saline St,Carlisle,Indiana,47838,,
Farmers Grain Company,+1 620-220-2411,,,http://www.farmersgraincompany.com/,Grain elevator,410 Locust St,Atlanta,Kansas,67008,,
Primient Grain,+1 217-421-3268,joshua.green@primient.com,peopleservices@primient.com,http://primientgrain.com/contact-us/contact-us,Grain elevator,2200 E Eldorado St,Decatur,Illinois,62521,,
Farm Bureau Co-Op Association,+1 219-696-7746,,,,Grain elevator,10401 W 181st Ave,Lowell,Indiana,46356,,
Farmers Grain Company of Central Illinois,+1 217-674-3546,,,,Grain elevator,111 N Main St,Latham,Illinois,62543,,
Ardent Mills Albany Elevator Annex,+1 518-447-1757,,,http://www.ardentmills.com/,Grain elevator,,Albany,New York,,https://www.facebook.com/ArdentMills/,https://www.linkedin.com/company/ardent-mills
Ceres Solutions,+1 219-828-4091,,,http://ceres.coop/,Grain elevator,4083 E 1250 N,Wheatfield,Indiana,46392,,
Cargill Inc,+1 574-804-2500,,,https://smithfieldgrain.com/cbloc-2067,Grain elevator,321 W 1st Rd,Lakeville,Indiana,46536,,
Co-Alliance LLP,+1 219-297-4244,,,,Grain elevator,105 Main St,Goodland,Indiana,47948,,
Tate & Lyle Grain Inc,+1 219-567-9131,joshua.green@primient.com,peopleservices@primient.com,http://tateandlylegrain.com/,Grain elevator,303 S Bill St,Francesville,Indiana,47946,,
Garden Prairie Grain,+1 815-547-6892,,,,Grain elevator,8791 IL-76,Belvidere,Illinois,61008,,
Champaign Danville Grain,+1 219-992-2306,,,http://www.cdgrain.com/,Grain elevator,2927 W 950 N,Lake Village,Indiana,46349,,
Primient Grain Francesville,+1 219-567-2004,joshua.green@primient.com,peopleservices@primient.com,https://tateandlylegrain.com/,Grain elevator,3727 S 1450 W,Francesville,Indiana,47946,,
Shoemaker Grain Terminal,+1 270-474-2295,,,,Grain elevator,1319 Cross Spann Rd,Murray,Kentucky,42071,,
P & H Farms Grain Company: Frances Terminal,+1 270-545-3365,cali.pandhfarms@gmail.com,,https://pandhfarms.com/,Grain elevator,584 State Hwy 855,Marion,Kentucky,42064,https://www.facebook.com/pandhfarms,
Christian County Grain Inc,+1 270-475-4216,info@christiancountygrain.com,,https://www.christiancountygrain.com/,"Grain elevator, Local government office",214 Duffy St,Pembroke,Kentucky,42266,,
