Company Name,Lat / Long,Street_Address,City,State_Parsed,ZIP_Parsed,Phone_Number,Title,Manager_Name,Email,Capacity,Category,CWTS_Flour_Mills
Bay State Milling Co.,,"400 Platte St., P.O. Box 1110",Platteville,CO,80651,(970) 785-2794; (888) 785-7636,"Manager, QA",Hayley Butler,infobsm@bsm.com,"528,000 bus up.",Grain,
Bay State Milling Co.,,"400 Platte St., P.O. Box 1110",Platteville,CO,80651,(970) 785-2794,Plant manager,Jennifer Lopez,infobsm@bsm.com,"4,900 cwts",Flour mills,
Bay State Milling Co.,,"400 Platte St., P.O. Box 1110",Platteville,CO,80651,(970) 785-2794,Specialty commodity buyer,Shawn Hachtel,infobsm@bsm.com,,Specialty Mills,
Bay State Milling Co.,,"400 Platte St., P.O. Box 1110",Platteville,CO,80651,(970) 785-2794,Specialty commodity buyer,Shawn Hachtel,infobsm@bsm.com,,Specialty Mills,
Bay State Milling Co.,,"400 Platte St., P.O. Box 1110",Platteville,CO,80651,(970) 785-2794; (888) 785-7636,Specialty commodity buyer,Shawn Hachtel,infobsm@bsm.com,"3,500 cwts.",Specialty Mills,
"Cargill, Incorporated",,"400 Riverview Dr., P.O. Box 250",Ord,NE,68862,(308) 728-3653,Glytle@Farmersco,Operative,glytle@farmersco-operative.com,"1,120,000 bus up.",Grain,
"Temco, Llc",,400 Toteff Rd.,Kalama,WA,98625,(360) 673-2011,"Manager, operations",David Grillot,,"6,400,000 bus up",Grain,
Adm Corn Processing Division,,400 W. Erie Rd.,Marshall,MN,56258,(507) 537-2676,,,sweeteners@adm.com,,Specialty Mills,
"Riviana Foods, Inc.",,400 W. Main St.,Carlisle,AR,72024,(870) 552-7544,,,,,Specialty Mills,
Sunrise Cooperative,,400 W. Walnut St.,Botkins,OH,45306,(937) 693-2043,Operations manager,Dale Winner,,"4,000,000 bus up.",Grain,
Adm Milling Co.,,4002 Bonnybrook Rd. S.E. Calgary,AB,,T2G 4M9,(403) 267-5600,Commercial manager,Wade Anderson,milling@adm.com,"550,000 bus up",Grain,
Adm Milling Co.,,4002 Bonnybrook Rd. S.E. Calgary,AB,,T2G 4M9,(403) 267-5600,Commercial manager,Wade Anderson,milling@adm.com,"15,300 cwts",Flour mills,
Adm Milling Co.,,4002 Bonnybrook Rd. S.E. Calgary,AB,,T2G 4M9,(403) 267-5600,Commercial manager,Wade Anderson,milling@adm.com,,Specialty Mills,
Adm Milling Co.,,"4002 Bonnybrook Rd. S.E., Calgary",AB,,T2G 4M9,(403) 267-5600,Commercial manager,Wade Anderson,milling@adm.com,400 cwts,Specialty Mills,
Prairie Mill Products,,"401 E. Fourth St., P.O. Box 97",Rochester,IN,46975,(574) 223-3177,CEO,John Cory,jcory@prairiemills.com,,Flour mills,
Prairie Mill Products,,"401 E. Fourth St., P.O. Box 97",Rochester,IN,46975,(574) 223-3177,CEO,John Cory,jcory@prairiemills.com,"12,000 bus.",Specialty Mills,
Prairie Mill Products,,"401 E. Fourth St., P.O. Box 97",Rochester,IN,46975,(574) 223-3177,CEO,John Cory,jcory@prairiemills.com,,Mix Plants,
Ardent Mills,,401 E. Industrial Ave.,Saginaw,TX,76139,(817) 847-3419,Plant manager,Matt Trancucci,matt.trancucci@ardentmills.com,"3,428,000 bus up",Grain,
Ardent Mills,,401 E. Industrial Ave.,Saginaw,TX,76131,(817) 847-3400,Plant manager,Matt Trancucci,matt.trancucci@ardentmills.com,"27,500 cwts.",Flour mills,
"Cargill, Incorporated",,401 River Rd.,Pittsfield,IL,62363,(217) 723-4302,,,,"1,773,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,401 S. Main,La Grange,MO,63448,(573) 655-2281; (800) 542-8643,generqal manager,Jay Day,,"960,000 bus up.",Grain,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,"2,400 cwts",Flour mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656; (844) 633-2746,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,960 cwts,Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656; (844) 633-2746,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,,Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,960 cwts,Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,"2,400 cwts",Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,"2,400 cwts",Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,960 cwts.,Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,VP,Brian Andrew,sales@dakotamb.com,"2,400 cwts.",Specialty Mills,
Dakotamb,,4014 15th Ave. N.W.,Fargo,ND,58102,(701) 282-9656,"VP, operations and supply chain",Brian Andrew,sales@dakotamb.com,,Mix Plants,
"Mfa, Inc.",,402 10th St.,Glasgow,MO,65254,(660) 338-2251,Manager,Shawn Frevert,mfagrain@mfa-inc.com,"4,137,000 bus up.",Grain,
Consolidated Grain & Barge Co.,,402 E. Coffeen St.,Homer,IL,61849,(217) 896-2494,GMr,Nathan Schmidgall,,"6,814,000 bus up.",Grain,
Farmers Cooperative,,403 S.,Third Beatrice,NE,68310,(402) 228-3458; (800) 365-2594,Location manager,Jason Lane,,"3,940,000 bus up",Grain,
Bay State Milling Co.,,404 Getty Ave.,Clifton,NJ,7011,(973) 772-1000,Plant manager,Moises Murillo,infobsm@bsm.com,"500,000 bus up",Grain,
Bay State Milling Co.,,404 Getty Ave.,Clifton,NJ,7011,(973) 772-1000,Plant manager,Moises Murillo,infobsm@bsm.com,"13,500 cwts",Flour mills,
"Ray-Carroll County Grain Growers, Inc.",,4040 Duncan Ave. St.,Louis,MO,63110,(314) 534-1975,Manager,Brent Ricke,,"2,494,000 bus up.",Grain,
Ingredion,,4040 James St.,Cardinal,ON,K0E 1E0,(613) 657-3131,Plant manager,Lee Whitley,customer.service@ingredion.com,,Specialty Mills,
"Columbia Grain International, Llc",,405 Fifth St. E.,Gildford,MT,57525,(406) 355-4316,Manager,Cole Ioboy,pdxmerchants@columbiagrain.com,"350,000 bus up",Grain,
Landus Cooperative,,406 First St.,Ralston,IA,51459,(712) 667-3200,Regional manager,Ethan Taube,,,Grain,
Archer Daniels Midland Co.,,"406 Rte. 37, P.O. Box 182",Edgewood,IL,62426,(618) 238-4800,Manager,Darrell Schaal,,"853,000 bus up",Grain,
"Cargill, Incorporated",,408 1st St,New Boston,IL,61272,(309) 587-8111,,,,"137,000 bus up.",Grain,
"Aurora Mills & Farm, Llc",,408 Burton Rd.,Linneus,ME,4730,(207) 521-0094,Managing partner,Matthew S. Williams,auroramills@pwless.net,60 cwts.,Flour mills,
"Aurora Mills & Farm, Llc",,408 Burton Rd.,Linneus,ME,4730,(207) 521-0094,Managing partner,Matthew S. Williams,auroramills@pwless.net,,Specialty Mills,
"Aurora Mills & Farm, Llc",,408 Burton Rd.,Linneus,ME,4730,(207) 521-0094,Managing partner,Matthew S. Williams,auroramills@pwless.net,,Specialty Mills,
"Aurora Mills & Farm, Llc",,408 Burton Rd.,Linneus,ME,4730,(207) 521-0094,Managing partner,Matthew S. Williams,auroramills@pwless.net,,Specialty Mills,
"Aurora Mills & Farm, Llc",,408 Burton Rd.,Linneus,ME,4730,(207) 521-0094,Managing partner,Matthew S. Williams,auroramills@pwless.net,,Specialty Mills,
"Southern Rice & Cotton, Llc",,408 Cole St,Harrisburg,AR,72432,(870) 578-9551,GM,Collin Holzhauer,,"2,600,000 bus up.",Grain,
Ardent Mills,,408 E. Magnolia St.,Sherman,TX,75090,(903) 375-0083,Head miller,Larry Stallbaumer,larry.stallbaumer@ardentmills.com,"650,000 bus up",Grain,
Ardent Mills,,408 E. Magnolia St.,Sherman,TX,75090,(903) 487-0776,Plant manager,Larry Stallbaumer,larry.stallbaumer@ardentmills.com,"8,500 cwts",Flour mills,
"Bartlett Grain Company, Lp",,"408 Washington, P.O. Box 157",Hamburg,IA,51640,(712) 382-1238,Origination manager,Kadi Boyer,k.boyer@bartlettco.com,"2,358,000 bus up.",Grain,
Agwrx Cooperative,,409 E. Fourth St.,Webster,SD,57274,(605) 345-3366,Location manager,Lee Houghton,,"1,500,000 bus up",Grain,
"Chs, Inc.",,"41 Dock St., P.O. Box 518",Superior,WI,54880,(715) 392-4735,Terminal manager,Richard Carlson,,"18,537,000 bus up",Grain,
Frontier Cooperative Co.,,"410 E. Third, P.O. Box 154",Mead,NE,68041,(402) 624-2075,branch manager,Keith Fillion,keith.fillion@frontiercooperative.com,"4,450,000 bus up; 2,200,000 bus fl.",Grain,
"Cargill, Incorporated",,"410 W. Malone, P.O. Box 340",Sikeston,MO,63801,(573) 472-2272,,,,"1,753,000 bus up",Grain,
"The Andersons, Inc.",,4114 N. 1600 E.,Buhl,ID,83316,(208) 543-9181,Operations manager,Doug Larson,,"185,000 bus up; 560,000 bus fl.",Grain,
"Riceland Foods, Inc.",,413 N.E. Second St.,Bradford,AR,72020,(870) 523-6251,District manager,Rob Wilson,riceland@riceland.com,"418,000 bus up.",Grain,
Mennel Bakery Mix & Foodservice,,4136 Martel Rd.,Caledonia,OH,43314,(419) 845-3751,Plant manager,Jeff Pittman,sales@mennel.com,,Mix Plants,
"Attebury Grain, Inc.",,"415 E. 11th St., P.O. Box 770",Plainview,TX,79073,(806) 335-1639,"Director, operations",Carey Williams,opsassistant@attebury.com,"7,086 bus up",Grain,
The Mennel Milling Co. Of Illinois,,"415 E. Main, P.O. Box 255 Mount",Olive,IL,62069,(217) 999-2161,GM,Mark Miller,mtoliveflourmill@mennel.com,"2,400 cwts",Flour mills,
The Mennel Milling Co. Of Illinois,,"415 E. Main, P.O. Box 255 Mount",Olive,IL,62069,(217) 999-2161,GM,Mark Miller,mtoliveflourmill@mennel.com,,Specialty Mills,
Grain Craft,,416 N.,Main McPherson,KS,67460,(620) 241-2410,Plant manager,Clint Church,,"7,200 cwts",Flour mills,
Grain Craft,,416 N. Main,McPherson,KS,67460,(620) 241-2410,Plant Manager,Clint Church,,"370,000 bus up.",Grain,
"Cargill, Incorporated",,"416 S. Front St., P.O. Box 1056",LaCrosse,WI,54602,(608) 782-5126,,,,"155,000 bus up",Grain,
Archer Daniels Midland Co.,,"417 E. Water St., P.O. Box 110",Sullivan,IL,61951,(217) 728-4213,Manager,Eric Nieders,,"1,918,000 bus up.",Grain,
"The Andersons, Inc.",,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,Operations Manager,Sam Fether,,"617,000 bus up.",Grain,
Nature'S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050; (800) 997-7358,President,Don Stinchcomb,info@purityfoods.com,480 cwts,Flour mills,
Nature'S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050; (800) 997-7358,President,Don Stinchcomb,info@purityfoods.com,,Specialty Mills,
Nature’S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,President,Don Stinchcomb,info@purityfoods.com,,Specialty Mills,
Nature’S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,President,Don Stinchcomb,info@purityfoods.com,,Specialty Mills,
Nature’S Legacy (Purity Foods),,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,President,Don Stinchcomb,info@purityfoods.com,240 cwts.,Specialty Mills,
Nature’S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,President,Don Stinchcomb,info@purityfoods.com,"50,000 cwts.",Specialty Mills,
Nature'S Legacy,,417 S. Meridian Rd.,Hudson,MI,49247,(517) 448-2050,President,Don Stinchcomb,info@purityfoods.com,,Mix Plants,
Pepsico,,418 Second St. N.E.,Cedar Rapids,IA,52401,(319) 362-3121,,,,"20,000 bus.",Specialty Mills,
Pepsico,,418 Second St. N.E.,Cedar Rapids,IA,52401,(319) 362-3121,,,,"1,000 cwts",Specialty Mills,
Pepsico,,418 Second St. N.E.,Cedar Rapids,IA,52401,(319) 362-3121,,,,"20,000 cwts",Specialty Mills,
Pepsico,,"418 Second St. N.E., P.O. Box 1848",Cedar Rapids,IA,52406,(319) 362-3121,,,,"10,000,000 bus up",Grain,
"The Andersons, Inc.",,"4198 S. Huron Rd., P.O. Box 185",Standish,MI,48658,(989) 846-9114,Operations manager,Nick Bates,,"3,337,000 bus up",Grain,
Ardent Mills,,4200 Sullivan Ave.,Columbus,OH,43228,(614) 573-6450,Plant manager,Brad Brumfield,brad.brumfield@ardentmills.com,"7,000 cwts",Flour mills,
Ardent Mills,,4200 Sullivant Ave.,Columbus,OH,43228,(614) 573-6448,Plant manager,Brad Brumfield,emily.hayes@ardentmills.com,"1,387,000 bus up.",Grain,
"Cargill, Incorporated",,"4201 S. Rte. 238 N.E., P.O. Box A",Bloomingburg,OH,43106,(740) 437-7337,,,,"3,386,000 bus up.",Grain,
Bay State Milling Co.,,421 S. 99th Ave.,Tolleson,AZ,85353,(623) 936-8400; (800) 227-9626,plant manager,Josh Falk,infobsm@bsm.com,"2,600,000 bus up.",Grain,
Bay State Milling Co.,,421 S. 99th Ave.,Tolleson,AZ,85353,(623) 936-8400,Plant manager,Josh Falk,infobsm@bsm.com,"18,800 cwts",Flour mills,
Bay State Milling Co.,,421 S. 99th Ave.,Tolleson,AZ,85353,(623) 936-8400,Plant manager,Josh Falk,infobsm@bsm.com,"4,300 cwts.",Specialty Mills,
Bay State Milling Co.,,421 S. 99th Ave.,Tolleson,AZ,85353,(623) 936-8400,Plant manager,Josh Falk,infobsm@bsm.com,,Specialty Mills,
Bay State Milling Co.,,421 S. 99th Ave.,Tolleson,AZ,85353,(623) 936-8400; (800) 227-9626,Plant manager,Josh Falk,infobsm@bsm.com,,Specialty Mills,
"Bunge-Scf Grain, Llc",,42231 County Hwy. 2,Griggsville,IL,62340,(217) 833-2527,manager,Mike Tate,mike.tate@bunge.com,"7,213,000 bus up; 3,332,000 bus fl.",Grain,
Cooperative Elevator Co.,,4245 Pigeon Rd.,Elkton,MI,48731,(989) 375-2288,CEO,Scott Gordon,,"5,500,000 bus up.",Grain,
Landus Cooperative,,"425 Harrison St. N., P.O. Box 45",Thompson,IA,50478,(641) 584-2271,Regional manager,Amanda De Jong,,"912,000 bus up; 913,000 bus fl.",Grain,
"Viterra Usa Grain, Llc",,425 S.,Fairmount Saginaw,TX,76179,(817) 916-7280,Manager,Brian McCuistion,,"15,341,000 bus up",Grain,
Mennex,,425 S. Union St.,Fostoria,OH,44830,(419) 307-9657,Plant manager,Noah Wagner,mennex@mennel.com,,Flour mills,
Mennex (The Mennel Milling Co. - Bakery & Foodservice Division),,425 S. Union St.,Fostoria,OH,44830,(419) 307-9657,Plant manager,Noah Wagner,mennex@mennel.com,,Specialty Mills,
Archer Daniels Midland Co.,,4260 Groves Rd.,Columbus,OH,43232,(614) 575-4998,Manager,Brian Doellman,,"5,850,000 bus up.",Grain,
"Kaapa Grain, Llc",,4270 Turkey Creek Rd.,Elm Creek,NE,68836,308) 856-4643; (800) 524-8181,operation manager,Gary Dunkel,gdunkel@kaapagrains.com,"1,356,000 bus up",Grain,
"Perdue Agribusiness Grain, Llc",,429 W. Main St.,Belhaven,NC,27810,(252) 943-9915,manager,Austin Hodges,austin.hodges@perdue.com,"500,000 bus up.",Grain,
Adm Milling Co.,,"430 Central Ave., N.E.",Cleveland,TN,37311,(423) 476-7552,Commercial manager,JoBeth Borowiak,milling@adm.com,"113,000 bus up",Grain,
Adm Milling Co.,,430 E. Central Ave. N.E.,Cleveland,TN,37311,(423) 476-7552,Commercial manager,Tony Miller,milling@adm.com,"6,000 cwts.",Flour mills,
"Cargill, Incorporated",,430 S. Front St.,East St. Louis,IL,62201,(618) 274-2050,,,,"3,302,000 bus up.",Grain,
"The Andersons, Inc.",,430 W. Oakville Rd.,Oakville,IN,47367,(765) 288-1951,Operations manager,Jason Ratts,,"4,349,000 bus up; 1,800,000 bus fl.",Grain,
Cpi,,430 W. Welsch St.,Red Cloud,NE,68970,(402) 746-3195,,,jyoesel@cpicoop.com,"2,400,000 bus up",Grain,
"General Mills, Inc.",,4309 Fruitland Ave.,Vernon,CA,90058,(323) 587-1208,Plant manager,Pete Moberg,,"12,500 cwts",Flour mills,
"General Mills, Inc.",,"4309 Fruitland Ave., P.O. Box 58705",Los Angeles,CA,90058,(406) 455-9222,,,,"778,000 bus up.",Grain,
"Viterra Usa Grain, Llc",,4330 Seaway Dr.,Saginaw,MI,76179,(817) 232-5221,Manager,Peter Jones,,"2,451,000 bus up",Grain,
"Chs, Inc.",,434 E. Ravenna Rd.,Belle Chasse,LA,70037,(504) 656-2212,Manager,David Olson,,"6,568,000 bus up.",Grain,
"Harvest Rice (Otwell), Inc.",,434 Hwy. 158 W.,Weiner,AR,72479,(870) 934-1247,Plant manager,Kevin Higgins,gpsales@gulfpac.com,,Specialty Mills,
Consolidated Grain & Barge Co.,,4344 Everett Lake Rd.,Dyersburg,TN,38030,(731) 285-3640,Regional manager,Murray Schwieger,,"2,298,000 bus up",Grain,
"Dawn Food Products, Inc.",,4370 Harvester Rd.,Burlington,ON,L7L 4X2,(905) 681-3383,,,questions@dawnfoods.com,,Mix Plants,
Thresher Artisan Wheat — American Falls,,440 N. Oregon Trail,American Falls,ID,83221,(208) 226-2300,GM,Max Mobley,,"1,954,500 bus up; 1,497,500 bus fl.",Grain,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Flour mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Specialty Mills,
"Western Foods, Llc",,"440 N. Pioneer Ave., Suite 200",Woodland,CA,95776,(530) 601-5991,"VP, sales and business development",Tom Andringa,inquiries@westernfoodsco.com,,Mix Plants,
"The Andersons, Inc.",,441 Kuhlman Dr.,Toledo,OH,43609,(419) 242-5052,Operations manager,Rick Donald,,"7,232,000 bus up.",Grain,
Archer Daniels Midland Co.,,"4410 W. Military Ave., P.O. Box 434",Fremont,NE,68025,(402) 721-3733,manager,Don Brunsing,,"4,300,000 bus up.",Grain,
Rogers Foods Ltd.,,4420 Larkin Cross Rd.,Armstrong,BC,V0E 1B6,(250) 546-8744,President,Joe Girdner,info@rogersfoods.com,"3,500 cwts",Flour mills,
Rogers Foods Ltd.,,4420 Larkin Cross Rd.,Armstrong,BC,V0E 1B6,(250) 546-8744,President,Joe Girdner,info@rogersfoods.com,,Specialty Mills,
Rogers Foods Ltd.,,4420 Larkin Cross Rd.,Armstrong,BC,V0E 1B6,(250) 546-8744,President,Joe Girdner,info@rogersfoods.com,,Specialty Mills,
Rogers Foods Ltd. (Armstrong),,4420 Larkin Cross Rd.,Armstrong,BC,V0E 1B6,(250) 546-8744,President,Joe Girdner,info@rogersfoods.com,,Specialty Mills,
Rogers Foods Ltd.,,4420 Larkin Cross Rd.,Armstrong,BC,V0E 1B6,(250) 546-8744,President,Joe Girdner,info@rogersfoods.com,,Mix Plants,
"Bruce Oakley, Inc.",,4435 S. Arkansas Ave.,Russellville,AR,72802,(479) 968-3059; (800) 530-7542,manager,Buddy Buendtner,buddy@bruceoakley.com,"500,000 bus up.",Grain,
Rogers Foods Ltd.,,44360 Simpson Rd.,Chilliwack,BC,V2R 4B7,(604) 824-6260,President,Joe Girdner,info@rogersfoods.com,"9,500 cwts",Flour mills,
Rogers Foods Ltd. (Chilliwack),,44360 Simpson Rd.,Chilliwack,BC,V2R 4B7,(604) 824-6260,President,Joe Girdner,info@rogersfoods.com,,Specialty Mills,
Archer Daniels Midland Co.,,445 Phillips 400 Rd.,Helena,AR,72342,(870) 753-9260,Manager,Daniel Crouthers,,"4,550,000 bus up.",Grain,
"Farmers Grain Terminal, Inc.",,"445 Port Terminal Rd., P.O. Box 669",Rosedale,MS,38769,(662) 759-0000,Manager,Nash Knighton,,"1,924,000 bus up; 2,000,000 bus fl.",Grain,
"Columbia Grain International, Llc",,4458 Hwy. 16 S.,Plentywood,MT,59254,(406) 765-2150,Manager,Zaniel Dell,pdxmerchants@columbiagrain.com,"2,136,000 bus up",Grain,
"Columbia Grain International, Llc",,4458 Hwy. 16 S.,Plentywood,MT,59254,(406) 765-2150,Manager,Matthew Franks,pdxmerchants@columbiagrain.com,"1,641,000 bus up",Grain,
"Co-Alliance, Llp",,4463 E. Hwy. 24,Goodland,IN,47948,(219) 297-3108,Facility manager,Jacob Miller,,"2,400,000 bus up; 2,800,000 bus fl",Grain,
Sunnyland Mills,,4469 E. Annadale Ave.,Fresno,CA,93725,(559) 233-4983,President,Steven Orlando,steve@sunnylandmills.com,,Specialty Mills,
Sunnyland Mills,,4469 E. Annadale Ave.,Fresno,CA,93725,(559) 233-4983,President,Steven Orlando,steve@sunnylandmills.com,600 cwts.,Specialty Mills,
Bay State Milling Co.,,"448 N. Main St., P.O. Box 358",Mooresville,NC,28115,(704) 664-4873; (800) 736-2762,Plant Manager,Alan Mersnick,infobsm@bsm.com,"800,000 bus up.",Grain,
Bay State Milling Co.,,"448 N. Main St., P.O. Box 358",Mooresville,NC,28115,(704) 664-4873,Plant manager,Alan Mersnick,infobsm@bsm.com,"10,000 cwts",Flour mills,
Bay State Milling Co.,,"448 N. Main St., P.O. Box 358",Mooresville,NC,28115,(704) 664-4873,Plant manager,Alan Mersnick,infobsm@bsm.com,,Specialty Mills,
P&H Milling Group,,45 Church St. W.,Acton,ON,L7J 1K1,(519) 853-2850,Operations manager,Jonathan Macintyre,info@phmilling.com,"8,000 cwts",Flour mills,
Archer Daniels Midland Co.,,450 Maple St.,Weldon,IL,61882,(217) 736-2291,Manager,Eric Neider,,"1,491,803 bus up.",Grain,
"Dawn Food Products, Inc.",,4500 Lipan St.,Denver,CO,80211,(303) 455-3296,,,questions@dawnfoods.com,,Specialty Mills,
"Dawn Food Products, Inc.",,4500 Lipan St.,Denver,CO,80211,(303) 455-3296; (800) 332-0390,,,questions@dawnfoods.com,,Mix Plants,
Ingredion,,4501 Overdale Rd.,Winston-Salem,NC,27107,(336) 785-0100,Plant manager,Dave Cluskey,customer.service@ingredion.com,,Specialty Mills,
Consolidated Grain & Barge Co.,,4510 S. Avalon Dr.,West Memphis,AR,72301,(870) 735-6574,Regional Manager,Murray Schwieger,,"599,000 bus up.",Grain,
"The Andersons, Inc.",,454 Port Elevator Rd.,Tallulah,LA,71282,(318) 666-7283,Operations Manager,T-Bone Ellis,,"545,000 bus up; 2,100,000 bus fl.",Grain,
